Order ID,Order Date,Amount,Profit,Quantity,Category,Sub-Category,Unique Categories,Unique Sub-Categories,total amount by category,total profit by category
B-25700,25-06-2018,44,-32,3,Clothing,Stole,0.00130039,0.006024096,132263,15383
B-25700,25-06-2018,7,-3,2,Clothing,Hankerchief,0.001302083,0.006024096,132263,15383
B-25701,26-06-2018,10,-8,2,Clothing,Skirt,0.001303781,0.019607843,132263,15383
B-25701,26-06-2018,33,-29,3,Clothing,Shirt,0.001305483,0.01754386,132263,15383
B-25701,26-06-2018,98,-45,2,Furniture,Chairs,0.005050505,0.01754386,132263,15383
B-25701,26-06-2018,33,-12,5,Clothing,Hankerchief,0.00130719,0.006060606,132263,15383
B-25702,27-06-2018,75,0,3,Clothing,Shirt,0.001308901,0.017857143,132263,15383
B-25702,27-06-2018,424,-17,9,Furniture,Chairs,0.005076142,0.017857143,132263,15383
B-25702,27-06-2018,31,-3,4,Clothing,Saree,0.001310616,0.006711409,132263,15383
B-25702,27-06-2018,941,-203,3,Furniture,Tables,0.005102041,0.076923077,132263,15383
B-25702,27-06-2018,306,-147,3,Clothing,Saree,0.001312336,0.006756757,132263,15383
B-25703,28-06-2018,42,-23,2,Furniture,Furnishings,0.005128205,0.017241379,132263,15383
B-25703,28-06-2018,17,-3,2,Clothing,Stole,0.00131406,0.006060606,132263,15383
B-25703,28-06-2018,32,-5,5,Clothing,Hankerchief,0.001315789,0.006097561,132263,15383
B-25703,28-06-2018,231,-190,9,Clothing,Hankerchief,0.001317523,0.006134969,132263,15383
B-25703,28-06-2018,22,-15,4,Clothing,Kurti,0.001319261,0.024390244,132263,15383
B-25703,28-06-2018,97,-45,4,Clothing,Saree,0.001321004,0.006802721,132263,15383
B-25703,28-06-2018,47,-27,4,Clothing,Saree,0.001322751,0.006849315,132263,15383
B-25703,28-06-2018,186,-141,9,Clothing,Shirt,0.001324503,0.018181818,132263,15383
B-25704,29-06-2018,126,-63,3,Electronics,Accessories,0.004255319,0.016129032,132263,15383
B-25704,29-06-2018,102,0,3,Electronics,Phones,0.004273504,0.018181818,132137,15446
B-25705,30-06-2018,46,0,2,Electronics,Electronic Games,0.004291845,0.016129032,132035,15446
B-25706,01-07-2018,31,-11,4,Clothing,Stole,0.00132626,0.006097561,131989,15446
B-25707,01-07-2018,8,-6,1,Clothing,Stole,0.001328021,0.006134969,131989,15446
B-25708,01-07-2018,191,13,8,Furniture,Furnishings,0.005154639,0.01754386,131989,15446
B-25708,01-07-2018,709,-100,5,Electronics,Phones,0.004310345,0.018518519,131989,15446
B-25708,01-07-2018,81,-51,7,Clothing,Stole,0.001329787,0.00617284,131280,15546
B-25708,01-07-2018,32,-8,2,Clothing,Stole,0.001331558,0.00621118,131280,15546
B-25709,01-07-2018,33,-12,7,Clothing,Saree,0.001333333,0.006896552,131280,15546
B-25709,01-07-2018,41,-6,1,Furniture,Chairs,0.005181347,0.018181818,131280,15546
B-25710,05-07-2018,216,-38,6,Furniture,Furnishings,0.005208333,0.017857143,131280,15546
B-25710,05-07-2018,616,-69,7,Furniture,Furnishings,0.005235602,0.018181818,131280,15546
B-25710,05-07-2018,10,-1,1,Clothing,Leggings,0.001335113,0.02173913,131280,15546
B-25710,05-07-2018,25,0,4,Clothing,Skirt,0.001336898,0.02,131280,15546
B-25710,05-07-2018,53,-18,4,Clothing,T-shirt,0.001338688,0.015384615,131280,15546
B-25710,05-07-2018,13,-8,1,Clothing,T-shirt,0.001340483,0.015625,131280,15546
B-25711,06-07-2018,100,-58,4,Clothing,Hankerchief,0.001342282,0.00617284,131280,15546
B-25712,07-07-2018,193,-275,3,Electronics,Phones,0.004329004,0.018867925,131280,15546
B-25713,08-07-2018,158,-63,4,Furniture,Chairs,0.005263158,0.018518519,131087,15821
B-25714,09-07-2018,11,-5,2,Clothing,Hankerchief,0.001344086,0.00621118,131087,15821
B-25714,09-07-2018,340,20,7,Clothing,Shirt,0.001345895,0.018518519,131087,15821
B-25715,10-07-2018,416,137,3,Electronics,Phones,0.004347826,0.019230769,131087,15821
B-25716,11-07-2018,58,0,4,Clothing,Saree,0.001347709,0.006944444,130671,15684
B-25717,12-07-2018,561,212,3,Clothing,Saree,0.001349528,0.006993007,130671,15684
B-25717,12-07-2018,138,-3,5,Clothing,Saree,0.001351351,0.007042254,130671,15684
B-25717,12-07-2018,90,17,3,Clothing,Shirt,0.00135318,0.018867925,130671,15684
B-25717,12-07-2018,55,-33,2,Furniture,Chairs,0.005291005,0.018867925,130671,15684
B-25718,12-07-2018,371,115,1,Furniture,Bookcases,0.005319149,0.014285714,130671,15684
B-25718,12-07-2018,460,31,3,Furniture,Bookcases,0.005347594,0.014492754,130671,15684
B-25719,12-07-2018,29,10,2,Clothing,Stole,0.001355014,0.00625,130671,15684
B-25720,15-07-2018,30,-35,1,Furniture,Chairs,0.005376344,0.019230769,130671,15684
B-25721,16-07-2018,29,-18,7,Clothing,Skirt,0.001356852,0.020408163,130671,15684
B-25721,16-07-2018,191,51,5,Clothing,Shirt,0.001358696,0.019230769,130671,15684
B-25721,16-07-2018,149,-40,2,Electronics,Phones,0.004366812,0.019607843,130671,15684
B-25722,17-07-2018,48,-8,8,Clothing,Stole,0.001360544,0.006289308,130522,15724
B-25723,18-07-2018,26,-24,1,Clothing,Stole,0.001362398,0.006329114,130522,15724
B-25723,18-07-2018,16,-12,2,Clothing,Stole,0.001364256,0.006369427,130522,15724
B-25723,18-07-2018,12,-7,2,Clothing,Leggings,0.00136612,0.022222222,130522,15724
B-25723,18-07-2018,76,-54,3,Electronics,Electronic Games,0.004385965,0.016393443,130522,15724
B-25724,19-07-2018,168,-51,2,Furniture,Bookcases,0.005405405,0.014705882,130446,15778
B-25725,20-07-2018,23,-5,7,Clothing,Hankerchief,0.001367989,0.00625,130446,15778
B-25725,20-07-2018,26,-5,2,Clothing,Stole,0.001369863,0.006410256,130446,15778
B-25725,20-07-2018,144,-7,4,Electronics,Electronic Games,0.004405286,0.016666667,130446,15778
B-25726,21-07-2018,490,-128,8,Furniture,Bookcases,0.005434783,0.014925373,130302,15785
B-25727,22-07-2018,57,-48,6,Clothing,Leggings,0.001371742,0.022727273,130302,15785
B-25727,22-07-2018,327,114,4,Clothing,Trousers,0.001373626,0.035714286,130302,15785
B-25728,22-07-2018,1055,264,4,Electronics,Printers,0.004424779,0.017857143,130302,15785
B-25728,22-07-2018,771,-424,2,Electronics,Phones,0.004444444,0.02,129247,15521
B-25728,22-07-2018,322,-113,4,Clothing,Saree,0.001375516,0.007092199,128476,15945
B-25729,22-07-2018,1549,-439,4,Electronics,Phones,0.004464286,0.020408163,128476,15945
B-25730,22-07-2018,1145,-706,3,Electronics,Phones,0.004484305,0.020833333,126927,16384
B-25730,22-07-2018,473,42,4,Furniture,Chairs,0.005464481,0.019607843,125782,17090
B-25730,22-07-2018,96,22,5,Clothing,Stole,0.00137741,0.006451613,125782,17090
B-25730,22-07-2018,18,8,2,Clothing,Hankerchief,0.00137931,0.006289308,125782,17090
B-25730,22-07-2018,187,30,4,Electronics,Accessories,0.004504505,0.016393443,125782,17090
B-25730,22-07-2018,83,-81,3,Furniture,Chairs,0.005494505,0.02,125595,17060
B-25731,26-07-2018,131,-154,8,Furniture,Furnishings,0.005524862,0.018518519,125595,17060
B-25732,27-07-2018,16,-5,2,Clothing,Stole,0.001381215,0.006493506,125595,17060
B-25733,28-07-2018,43,-43,7,Clothing,Stole,0.001383126,0.006535948,125595,17060
B-25733,28-07-2018,30,-10,2,Clothing,Stole,0.001385042,0.006578947,125595,17060
B-25733,28-07-2018,23,-6,4,Clothing,Hankerchief,0.001386963,0.006329114,125595,17060
B-25734,29-07-2018,108,-19,3,Electronics,Electronic Games,0.004524887,0.016949153,125595,17060
B-25735,30-07-2018,12,-2,3,Clothing,Hankerchief,0.001388889,0.006369427,125487,17079
B-25735,30-07-2018,7,-1,2,Clothing,Skirt,0.001390821,0.020833333,125487,17079
B-25735,30-07-2018,15,-7,1,Clothing,Hankerchief,0.001392758,0.006410256,125487,17079
B-25736,31-07-2018,31,-7,5,Clothing,Skirt,0.0013947,0.021276596,125487,17079
B-25737,01-08-2018,187,-15,3,Clothing,Trousers,0.001396648,0.037037037,125487,17079
B-25738,02-08-2018,70,-14,2,Furniture,Furnishings,0.005555556,0.018867925,125487,17079
B-25738,02-08-2018,72,-6,3,Clothing,Saree,0.001398601,0.007142857,125487,17079
B-25738,02-08-2018,1069,0,6,Clothing,Saree,0.00140056,0.007194245,125487,17079
B-25738,02-08-2018,148,-91,2,Electronics,Phones,0.004545455,0.021276596,125487,17079
B-25739,03-08-2018,133,-56,2,Furniture,Chairs,0.005586592,0.020408163,125339,17170
B-25740,03-08-2018,40,-37,3,Clothing,Stole,0.001402525,0.006622517,125339,17170
B-25740,03-08-2018,7,0,2,Clothing,Skirt,0.001404494,0.02173913,125339,17170
B-25740,03-08-2018,58,-8,2,Clothing,Saree,0.00140647,0.007246377,125339,17170
B-25741,03-08-2018,482,-6,7,Electronics,Electronic Games,0.00456621,0.017241379,125339,17170
B-25742,03-08-2018,11,-8,2,Clothing,Skirt,0.001408451,0.022222222,124857,17176
B-25743,07-08-2018,143,-124,5,Clothing,Saree,0.001410437,0.00729927,124857,17176
B-25743,07-08-2018,9,-5,1,Clothing,Saree,0.001412429,0.007352941,124857,17176
B-25743,07-08-2018,503,-56,2,Clothing,Trousers,0.001414427,0.038461538,124857,17176
B-25743,07-08-2018,74,-51,3,Clothing,Stole,0.001416431,0.006666667,124857,17176
B-25743,07-08-2018,56,0,4,Clothing,Hankerchief,0.00141844,0.006451613,124857,17176
B-25744,08-08-2018,373,-254,6,Electronics,Printers,0.004587156,0.018181818,124857,17176
B-25745,09-08-2018,44,-8,3,Clothing,Stole,0.001420455,0.006711409,124484,17430
B-25745,09-08-2018,296,-225,11,Clothing,Saree,0.001422475,0.007407407,124484,17430
B-25745,09-08-2018,670,15,5,Furniture,Bookcases,0.005617978,0.015151515,124484,17430
B-25745,09-08-2018,132,-79,5,Furniture,Furnishings,0.005649718,0.019230769,124484,17430
B-25746,10-08-2018,87,16,2,Clothing,Saree,0.001424501,0.007462687,124484,17430
B-25747,11-08-2018,877,395,2,Furniture,Bookcases,0.005681818,0.015384615,124484,17430
B-25748,12-08-2018,141,10,4,Clothing,Shirt,0.001426534,0.019607843,124484,17430
B-25748,12-08-2018,224,58,3,Electronics,Phones,0.004608295,0.02173913,124484,17430
B-25748,12-08-2018,8,-1,2,Clothing,Leggings,0.001428571,0.023255814,124260,17372
B-25748,12-08-2018,47,-21,2,Electronics,Electronic Games,0.00462963,0.01754386,124260,17372
B-25749,13-08-2018,1052,-82,3,Furniture,Bookcases,0.005714286,0.015625,124213,17393
B-25750,14-08-2018,212,-24,2,Furniture,Chairs,0.005747126,0.020833333,124213,17393
B-25750,14-08-2018,42,-15,12,Clothing,Skirt,0.001430615,0.022727273,124213,17393
B-25750,14-08-2018,208,-25,2,Clothing,Saree,0.001432665,0.007518797,124213,17393
B-25750,14-08-2018,22,-12,3,Clothing,Stole,0.00143472,0.006756757,124213,17393
B-25750,14-08-2018,539,-146,7,Furniture,Furnishings,0.005780347,0.019607843,124213,17393
B-25750,14-08-2018,78,-6,2,Furniture,Furnishings,0.005813953,0.02,124213,17393
B-25750,14-08-2018,20,-18,2,Clothing,Saree,0.001436782,0.007575758,124213,17393
B-25750,14-08-2018,19,-1,1,Clothing,Shirt,0.001438849,0.02,124213,17393
B-25750,14-08-2018,73,-31,1,Furniture,Bookcases,0.005847953,0.015873016,124213,17393
B-25751,14-08-2018,10,-8,1,Clothing,Kurti,0.001440922,0.025,124213,17393
B-25751,14-08-2018,14,-3,2,Clothing,Leggings,0.001443001,0.023809524,124213,17393
B-25751,14-08-2018,68,-56,2,Electronics,Phones,0.004651163,0.022222222,124213,17393
B-25751,14-08-2018,106,0,2,Electronics,Phones,0.004672897,0.022727273,124145,17449
B-25751,14-08-2018,43,-5,2,Clothing,Saree,0.001445087,0.007633588,124039,17449
B-25751,14-08-2018,43,21,3,Clothing,Shirt,0.001447178,0.020408163,124039,17449
B-25751,14-08-2018,534,5,2,Electronics,Electronic Games,0.004694836,0.017857143,124039,17449
B-25751,14-08-2018,32,7,3,Clothing,Hankerchief,0.001449275,0.006493506,123505,17444
B-25751,14-08-2018,65,-4,6,Clothing,Hankerchief,0.001451379,0.006535948,123505,17444
B-25751,14-08-2018,221,-15,2,Electronics,Electronic Games,0.004716981,0.018181818,123505,17444
B-25752,14-08-2018,1361,197,9,Furniture,Bookcases,0.005882353,0.016129032,123284,17459
B-25752,14-08-2018,761,266,9,Electronics,Electronic Games,0.004739336,0.018518519,123284,17459
B-25752,14-08-2018,76,27,5,Clothing,Stole,0.001453488,0.006802721,122523,17193
B-25752,14-08-2018,91,15,6,Clothing,T-shirt,0.001455604,0.015873016,122523,17193
B-25752,14-08-2018,8,-2,2,Clothing,Hankerchief,0.001457726,0.006578947,122523,17193
B-25752,14-08-2018,735,-235,6,Electronics,Printers,0.004761905,0.018518519,122523,17193
B-25752,14-08-2018,33,-27,1,Furniture,Chairs,0.00591716,0.021276596,121788,17428
B-25753,17-08-2018,62,-56,5,Clothing,Kurti,0.001459854,0.025641026,121788,17428
B-25753,17-08-2018,27,-20,2,Clothing,Hankerchief,0.001461988,0.006622517,121788,17428
B-25753,17-08-2018,65,-52,3,Electronics,Accessories,0.004784689,0.016666667,121788,17428
B-25753,17-08-2018,47,-114,5,Furniture,Furnishings,0.005952381,0.020408163,121723,17480
B-25753,17-08-2018,341,-85,6,Clothing,Trousers,0.001464129,0.04,121723,17480
B-25753,17-08-2018,107,31,5,Clothing,T-shirt,0.001466276,0.016129032,121723,17480
B-25753,17-08-2018,154,22,7,Clothing,T-shirt,0.001468429,0.016393443,121723,17480
B-25753,17-08-2018,620,82,6,Electronics,Accessories,0.004807692,0.016949153,121723,17480
B-25753,17-08-2018,77,-43,8,Clothing,Stole,0.001470588,0.006849315,121103,17398
B-25754,18-08-2018,72,-46,7,Clothing,Kurti,0.001472754,0.026315789,121103,17398
B-25754,18-08-2018,41,-14,5,Clothing,Leggings,0.001474926,0.024390244,121103,17398
B-25754,18-08-2018,30,-23,2,Clothing,Saree,0.001477105,0.007692308,121103,17398
B-25754,18-08-2018,93,-65,4,Clothing,Stole,0.00147929,0.006896552,121103,17398
B-25754,18-08-2018,19,0,3,Clothing,Skirt,0.001481481,0.023255814,121103,17398
B-25754,18-08-2018,9,-1,3,Clothing,Skirt,0.00148368,0.023809524,121103,17398
B-25754,18-08-2018,319,-312,5,Clothing,Saree,0.001485884,0.007751938,121103,17398
B-25754,18-08-2018,262,-215,2,Electronics,Printers,0.004830918,0.018867925,121103,17398
B-25755,19-08-2018,37,-53,3,Clothing,Saree,0.001488095,0.0078125,120841,17613
B-25755,19-08-2018,257,-3,2,Furniture,Bookcases,0.005988024,0.016393443,120841,17613
B-25755,19-08-2018,80,-19,5,Clothing,Stole,0.001490313,0.006944444,120841,17613
B-25755,19-08-2018,321,-315,5,Clothing,Saree,0.001492537,0.007874016,120841,17613
B-25755,19-08-2018,47,-3,2,Clothing,Stole,0.001494768,0.006993007,120841,17613
B-25755,19-08-2018,593,213,4,Furniture,Bookcases,0.006024096,0.016666667,120841,17613
B-25755,19-08-2018,134,-34,2,Furniture,Chairs,0.006060606,0.02173913,120841,17613
B-25755,19-08-2018,1709,564,3,Clothing,Trousers,0.001497006,0.041666667,120841,17613
B-25755,19-08-2018,27,4,2,Clothing,Saree,0.00149925,0.007936508,120841,17613
B-25756,20-08-2018,465,-33,4,Electronics,Phones,0.004854369,0.023255814,120841,17613
B-25756,20-08-2018,643,-45,2,Electronics,Printers,0.004878049,0.019230769,120376,17646
B-25756,20-08-2018,204,-276,3,Furniture,Bookcases,0.006097561,0.016949153,119733,17691
B-25756,20-08-2018,729,-492,5,Furniture,Bookcases,0.006134969,0.017241379,119733,17691
B-25756,20-08-2018,29,-24,4,Clothing,Leggings,0.001501502,0.025,119733,17691
B-25757,21-08-2018,17,-13,4,Clothing,Skirt,0.001503759,0.024390244,119733,17691
B-25757,21-08-2018,34,-11,5,Clothing,T-shirt,0.001506024,0.016666667,119733,17691
B-25757,21-08-2018,98,9,2,Furniture,Furnishings,0.00617284,0.020833333,119733,17691
B-25757,21-08-2018,3151,-35,7,Clothing,Trousers,0.001508296,0.043478261,119733,17691
B-25757,21-08-2018,53,15,2,Clothing,Stole,0.001510574,0.007042254,119733,17691
B-25757,21-08-2018,165,30,3,Clothing,Stole,0.001512859,0.007092199,119733,17691
B-25757,21-08-2018,211,19,8,Clothing,Stole,0.001515152,0.007142857,119733,17691
B-25757,21-08-2018,106,15,7,Clothing,Hankerchief,0.001517451,0.006666667,119733,17691
B-25757,21-08-2018,14,5,1,Clothing,Hankerchief,0.001519757,0.006711409,119733,17691
B-25757,21-08-2018,17,7,3,Clothing,Hankerchief,0.00152207,0.006756757,119733,17691
B-25757,21-08-2018,46,14,5,Clothing,Skirt,0.00152439,0.025,119733,17691
B-25758,22-08-2018,8,-2,1,Clothing,Stole,0.001526718,0.007194245,119733,17691
B-25759,23-08-2018,20,-9,6,Clothing,Hankerchief,0.001529052,0.006802721,119733,17691
B-25760,24-08-2018,322,-193,5,Electronics,Printers,0.004901961,0.019607843,119733,17691
B-25761,25-08-2018,2188,1050,5,Furniture,Bookcases,0.00621118,0.01754386,119411,17884
B-25761,25-08-2018,328,-15,3,Electronics,Electronic Games,0.004926108,0.018867925,119411,17884
B-25761,25-08-2018,418,70,7,Electronics,Phones,0.004950495,0.023809524,119083,17899
B-25761,25-08-2018,40,0,3,Clothing,Saree,0.001531394,0.008,118665,17829
B-25761,25-08-2018,102,-90,1,Clothing,Saree,0.001533742,0.008064516,118665,17829
B-25761,25-08-2018,263,-31,9,Electronics,Electronic Games,0.004975124,0.019230769,118665,17829
B-25762,26-08-2018,1316,-527,7,Electronics,Electronic Games,0.005,0.019607843,118402,17860
B-25762,26-08-2018,27,4,3,Clothing,Skirt,0.001536098,0.025641026,117086,18387
B-25762,26-08-2018,98,-5,2,Clothing,Saree,0.001538462,0.008130081,117086,18387
B-25763,27-08-2018,58,-52,3,Furniture,Chairs,0.00625,0.022222222,117086,18387
B-25764,28-08-2018,119,43,5,Clothing,T-shirt,0.001540832,0.016949153,117086,18387
B-25764,28-08-2018,765,-153,2,Electronics,Phones,0.005025126,0.024390244,117086,18387
B-25764,28-08-2018,26,0,2,Clothing,Kurti,0.00154321,0.027027027,116321,18540
B-25764,28-08-2018,24,-24,2,Clothing,Saree,0.001545595,0.008196721,116321,18540
B-25765,29-08-2018,139,14,3,Clothing,Stole,0.001547988,0.007246377,116321,18540
B-25766,30-08-2018,220,-19,2,Clothing,Saree,0.001550388,0.008264463,116321,18540
B-25767,31-08-2018,299,-28,3,Electronics,Electronic Games,0.005050505,0.02,116321,18540
B-25767,31-08-2018,9,-9,2,Clothing,Kurti,0.001552795,0.027777778,116022,18568
B-25767,31-08-2018,74,-59,2,Electronics,Accessories,0.005076142,0.017241379,116022,18568
B-25767,31-08-2018,29,-3,3,Clothing,Saree,0.00155521,0.008333333,115948,18627
B-25767,31-08-2018,48,-22,2,Clothing,Saree,0.001557632,0.008403361,115948,18627
B-25768,01-09-2018,1582,-443,6,Clothing,Trousers,0.001560062,0.045454545,115948,18627
B-25769,02-09-2018,355,-4,2,Clothing,Saree,0.0015625,0.008474576,115948,18627
B-25770,02-09-2018,375,180,3,Furniture,Bookcases,0.006289308,0.017857143,115948,18627
B-25770,02-09-2018,299,113,2,Furniture,Bookcases,0.006329114,0.018181818,115948,18627
B-25770,02-09-2018,287,-280,12,Furniture,Chairs,0.006369427,0.022727273,115948,18627
B-25770,02-09-2018,110,35,1,Furniture,Furnishings,0.006410256,0.021276596,115948,18627
B-25771,02-09-2018,148,59,3,Clothing,Hankerchief,0.001564945,0.006849315,115948,18627
B-25772,02-09-2018,1183,106,4,Electronics,Printers,0.005102041,0.02,115948,18627
B-25773,06-09-2018,248,-70,3,Furniture,Chairs,0.006451613,0.023255814,114765,18521
B-25773,06-09-2018,85,-9,4,Clothing,Saree,0.001567398,0.008547009,114765,18521
B-25773,06-09-2018,24,-14,2,Clothing,Saree,0.001569859,0.00862069,114765,18521
B-25773,06-09-2018,209,-21,2,Electronics,Electronic Games,0.005128205,0.020408163,114765,18521
B-25773,06-09-2018,224,-143,3,Furniture,Chairs,0.006493506,0.023809524,114556,18542
B-25774,07-09-2018,38,-6,2,Furniture,Furnishings,0.006535948,0.02173913,114556,18542
B-25775,08-09-2018,50,-17,2,Clothing,Stole,0.001572327,0.00729927,114556,18542
B-25776,09-09-2018,47,-20,2,Clothing,Kurti,0.001574803,0.028571429,114556,18542
B-25777,10-09-2018,61,-25,4,Electronics,Accessories,0.005154639,0.01754386,114556,18542
B-25777,10-09-2018,69,-67,4,Clothing,Kurti,0.001577287,0.029411765,114495,18567
B-25777,10-09-2018,59,-46,7,Clothing,T-shirt,0.001579779,0.017241379,114495,18567
B-25777,10-09-2018,117,17,6,Clothing,Kurti,0.001582278,0.03030303,114495,18567
B-25777,10-09-2018,1076,-38,4,Electronics,Printers,0.005181347,0.020408163,114495,18567
B-25778,11-09-2018,1506,-266,6,Electronics,Printers,0.005208333,0.020833333,113419,18605
B-25778,11-09-2018,109,-6,6,Clothing,Saree,0.001584786,0.008695652,111913,18871
B-25778,11-09-2018,933,166,5,Clothing,Saree,0.001587302,0.00877193,111913,18871
B-25778,11-09-2018,724,-447,4,Electronics,Electronic Games,0.005235602,0.020833333,111913,18871
B-25779,12-09-2018,1361,-980,3,Furniture,Tables,0.006578947,0.083333333,111189,19318
B-25780,13-09-2018,137,-41,3,Electronics,Phones,0.005263158,0.025,111189,19318
B-25781,14-09-2018,60,-49,8,Clothing,Hankerchief,0.001589825,0.006896552,111052,19359
B-25781,14-09-2018,30,-25,2,Clothing,T-shirt,0.001592357,0.01754386,111052,19359
B-25781,14-09-2018,767,-353,5,Clothing,Trousers,0.001594896,0.047619048,111052,19359
B-25781,14-09-2018,45,-28,2,Clothing,Stole,0.001597444,0.007352941,111052,19359
B-25781,14-09-2018,25,-1,4,Clothing,Kurti,0.0016,0.03125,111052,19359
B-25781,14-09-2018,584,-444,7,Electronics,Printers,0.005291005,0.021276596,111052,19359
B-25782,15-09-2018,335,-22,7,Furniture,Chairs,0.006622517,0.024390244,110468,19803
B-25783,15-09-2018,25,-11,1,Clothing,Stole,0.001602564,0.007407407,110468,19803
B-25783,15-09-2018,30,-6,2,Clothing,Hankerchief,0.001605136,0.006944444,110468,19803
B-25783,15-09-2018,33,-10,6,Clothing,Leggings,0.001607717,0.025641026,110468,19803
B-25783,15-09-2018,21,-17,3,Clothing,Shirt,0.001610306,0.020833333,110468,19803
B-25783,15-09-2018,26,2,2,Clothing,Hankerchief,0.001612903,0.006993007,110468,19803
B-25784,15-09-2018,15,4,1,Clothing,Hankerchief,0.001615509,0.007042254,110468,19803
B-25785,15-09-2018,595,292,3,Clothing,Saree,0.001618123,0.008849558,110468,19803
B-25785,15-09-2018,45,0,2,Clothing,T-shirt,0.001620746,0.017857143,110468,19803
B-25785,15-09-2018,192,-146,3,Clothing,Saree,0.001623377,0.008928571,110468,19803
B-25785,15-09-2018,26,-25,3,Clothing,Saree,0.001626016,0.009009009,110468,19803
B-25786,19-09-2018,1854,433,5,Furniture,Bookcases,0.006666667,0.018518519,110468,19803
B-25786,19-09-2018,623,-192,3,Furniture,Tables,0.006711409,0.090909091,110468,19803
B-25786,19-09-2018,44,-34,3,Clothing,Stole,0.001628664,0.007462687,110468,19803
B-25786,19-09-2018,17,-11,3,Clothing,Skirt,0.001631321,0.026315789,110468,19803
B-25787,20-09-2018,556,-209,7,Clothing,Saree,0.001633987,0.009090909,110468,19803
B-25787,20-09-2018,40,-12,3,Clothing,Shirt,0.001636661,0.021276596,110468,19803
B-25787,20-09-2018,229,-41,8,Electronics,Accessories,0.005319149,0.017857143,110468,19803
B-25787,20-09-2018,140,-58,4,Furniture,Furnishings,0.006756757,0.022222222,110239,19844
B-25788,21-09-2018,12,3,1,Clothing,Stole,0.001639344,0.007518797,110239,19844
B-25789,22-09-2018,30,0,1,Clothing,Kurti,0.001642036,0.032258065,110239,19844
B-25789,22-09-2018,313,-13,5,Furniture,Bookcases,0.006802721,0.018867925,110239,19844
B-25789,22-09-2018,67,-86,9,Furniture,Furnishings,0.006849315,0.022727273,110239,19844
B-25790,23-09-2018,42,-3,1,Electronics,Electronic Games,0.005347594,0.021276596,110239,19844
B-25791,24-09-2018,253,-63,2,Clothing,Saree,0.001644737,0.009174312,110197,19847
B-25791,24-09-2018,565,66,7,Clothing,Saree,0.001647446,0.009259259,110197,19847
B-25791,24-09-2018,175,77,3,Clothing,Saree,0.001650165,0.009345794,110197,19847
B-25792,24-09-2018,74,-25,3,Clothing,Stole,0.001652893,0.007575758,110197,19847
B-25793,24-09-2018,40,-33,5,Clothing,Hankerchief,0.001655629,0.007092199,110197,19847
B-25793,24-09-2018,63,-24,6,Clothing,Kurti,0.001658375,0.033333333,110197,19847
B-25793,24-09-2018,60,-12,4,Clothing,Hankerchief,0.00166113,0.007142857,110197,19847
B-25793,24-09-2018,257,-252,4,Clothing,Saree,0.001663894,0.009433962,110197,19847
B-25793,24-09-2018,24,-1,4,Clothing,Skirt,0.001666667,0.027027027,110197,19847
B-25793,24-09-2018,18,1,3,Clothing,Hankerchief,0.001669449,0.007194245,110197,19847
B-25793,24-09-2018,1402,109,11,Clothing,Saree,0.001672241,0.00952381,110197,19847
B-25794,24-09-2018,176,37,6,Electronics,Accessories,0.005376344,0.018181818,110197,19847
B-25795,24-09-2018,276,-21,2,Electronics,Phones,0.005405405,0.025641026,110021,19810
B-25796,24-09-2018,37,-6,1,Clothing,Saree,0.001675042,0.009615385,109745,19831
B-25796,24-09-2018,28,1,1,Electronics,Accessories,0.005434783,0.018518519,109745,19831
B-25796,24-09-2018,239,-162,5,Furniture,Chairs,0.006896552,0.025,109717,19830
B-25796,24-09-2018,78,-64,7,Clothing,Stole,0.001677852,0.007633588,109717,19830
B-25796,24-09-2018,632,-316,6,Clothing,Saree,0.001680672,0.009708738,109717,19830
B-25796,24-09-2018,559,-19,2,Clothing,Trousers,0.001683502,0.05,109717,19830
B-25796,24-09-2018,148,0,3,Clothing,Saree,0.001686341,0.009803922,109717,19830
B-25797,30-09-2018,976,293,4,Electronics,Accessories,0.005464481,0.018867925,109717,19830
B-25797,30-09-2018,148,-101,2,Furniture,Bookcases,0.006944444,0.019230769,108741,19537
B-25797,30-09-2018,413,-314,9,Furniture,Chairs,0.006993007,0.025641026,108741,19537
B-25797,30-09-2018,89,-4,5,Clothing,Saree,0.001689189,0.00990099,108741,19537
B-25797,30-09-2018,1630,-802,5,Furniture,Tables,0.007042254,0.1,108741,19537
B-25797,30-09-2018,31,1,2,Clothing,Hankerchief,0.001692047,0.007246377,108741,19537
B-25798,01-10-2018,379,63,2,Clothing,Saree,0.001694915,0.01,108741,19537
B-25798,01-10-2018,448,148,2,Electronics,Printers,0.005494505,0.02173913,108741,19537
B-25798,01-10-2018,2830,-1981,13,Furniture,Bookcases,0.007092199,0.019607843,108293,19389
B-25798,01-10-2018,47,-3,2,Clothing,Stole,0.001697793,0.007692308,108293,19389
B-25798,01-10-2018,38,-13,3,Clothing,Stole,0.00170068,0.007751938,108293,19389
B-25798,01-10-2018,61,-50,4,Clothing,Hankerchief,0.001703578,0.00729927,108293,19389
B-25799,01-10-2018,205,-119,3,Clothing,Saree,0.001706485,0.01010101,108293,19389
B-25799,01-10-2018,47,-27,4,Clothing,Saree,0.001709402,0.010204082,108293,19389
B-25799,01-10-2018,45,-15,2,Furniture,Chairs,0.007142857,0.026315789,108293,19389
